adversary,split,method,pool_size,seed,rank1,rank5,mAP
face,crossview_cam3,original,5,26,0.9101694915254237,0.9830508474576272,0.7853474295482712
face,crossview_cam3,original,5,27,0.9264150943396227,0.9849056603773585,0.8237609287213267
face,crossview_cam3,original,5,28,0.9177215189873418,0.9725738396624473,0.826580330965137
face,crossview_cam3,original,5,29,0.9280397022332506,0.9950372208436724,0.8341032095299076
face,crossview_cam3,original,10,0,0.6607700312174818,0.8605619146722164,0.6897594377471357
face,crossview_cam3,original,10,1,0.713495575221239,0.8329646017699115,0.7293081777756767
face,crossview_cam3,original,10,2,0.7417582417582418,0.8098901098901099,0.7006656696932471
face,crossview_cam3,original,10,3,0.8955613577023499,0.9386422976501305,0.7709780890864555
face,crossview_cam3,original,10,4,0.6265243902439024,0.7652439024390244,0.5643297128575011
face,crossview_cam3,original,10,5,0.8422619047619048,0.939484126984127,0.6750847948059406
face,crossview_cam3,original,10,6,0.7609289617486339,0.8469945355191257,0.704384471990932
face,crossview_cam3,original,10,7,0.8863387978142077,0.9431693989071038,0.7654479196379758
face,crossview_cam3,original,10,8,0.8464125560538116,0.9136771300448431,0.7415889663252896
face,crossview_cam3,original,10,9,0.8869448183041723,0.9300134589502019,0.7706987962323073
face,crossview_cam3,original,10,10,0.7384615384615385,0.8593406593406593,0.7085303262301125
face,crossview_cam3,original,10,11,0.7942430703624733,0.8901918976545842,0.6602690238796813
face,crossview_cam3,original,10,12,0.8041362530413625,0.9428223844282239,0.7059462849791777
face,crossview_cam3,original,10,13,0.8787878787878788,0.9288537549407114,0.7484036328205765
face,crossview_cam3,original,10,14,0.7587336244541485,0.8995633187772926,0.6992862640288273
face,crossview_cam3,original,10,15,0.8326417704011065,0.9114799446749654,0.7597252011112371
face,crossview_cam3,original,10,16,0.8907657657657657,0.9740990990990991,0.7788835107392811
face,crossview_cam3,original,10,17,0.9019165727170236,0.9560315670800451,0.7887591355545994
face,crossview_cam3,original,10,18,0.9209039548022598,0.9751412429378531,0.7683222267902694
face,crossview_cam3,original,10,19,0.9065217391304348,0.9586956521739131,0.7808775549524475
face,crossview_cam3,original,10,20,0.7974816369359916,0.8866736621196223,0.64852788526211
face,crossview_cam3,original,10,21,0.7473684210526316,0.8936842105263157,0.7237418947648704
face,crossview_cam3,original,10,22,0.7984031936127745,0.9251497005988024,0.7526500078945395
face,crossview_cam3,original,10,23,0.791220556745182,0.9411134903640257,0.6608238240054346
face,crossview_cam3,original,10,24,0.6765873015873016,0.8045634920634921,0.6579733543500486
face,crossview_cam3,original,10,25,0.7245989304812834,0.8244206773618539,0.7040574263026855
face,crossview_cam3,original,10,26,0.8487394957983193,0.9423769507803121,0.7019826802958247
face,crossview_cam3,original,10,27,0.6854684512428298,0.8738049713193117,0.7378725119132048
face,crossview_cam3,original,10,28,0.8616874135546335,0.9114799446749654,0.7623802451802804
face,crossview_cam3,original,10,29,0.7052919708029197,0.8658759124087592,0.6563681036640395
face,crossview_cam3,original,15,0,0.766348273328435,0.8677443056576047,0.7103406467647223
face,crossview_cam3,original,15,1,0.6788461538461539,0.8346153846153846,0.6659014822435132
face,crossview_cam3,original,15,2,0.6552845528455284,0.8260162601626017,0.6656976866368541
face,crossview_cam3,original,15,3,0.6518873576992211,0.8364289994008388,0.6572806485574219
face,crossview_cam3,original,15,4,0.7565891472868217,0.8790697674418605,0.6497983254230867
face,crossview_cam3,original,15,5,0.5141868512110727,0.7017301038062284,0.5915706430756359
face,crossview_cam3,original,15,6,0.6528169014084507,0.8140845070422535,0.6757680370458505
face,crossview_cam3,original,15,7,0.5693707354056103,0.7202426080363912,0.5955209629810666
face,crossview_cam3,original,15,8,0.6633165829145728,0.8605527638190955,0.641082976478303
face,crossview_cam3,original,15,9,0.7304900181488203,0.8366606170598911,0.5836913904981066
face,crossview_cam3,original,15,10,0.6030116358658453,0.7967145790554415,0.5657964633899552
face,crossview_cam3,original,15,11,0.7123376623376624,0.8551948051948052,0.6222690278220753
face,crossview_cam3,original,15,12,0.748533724340176,0.8973607038123167,0.6847748137904855
face,crossview_cam3,original,15,13,0.7581047381546134,0.8512053200332502,0.6213022708867898
face,crossview_cam3,original,15,14,0.7945945945945946,0.8818532818532818,0.6898695670863636
face,crossview_cam3,original,15,15,0.8227474150664698,0.912850812407681,0.6742916984224607
face,crossview_cam3,original,15,16,0.6857654431512982,0.8137869292748433,0.6227483355147595
face,crossview_cam3,original,15,17,0.7074433656957929,0.8867313915857605,0.6425061491918769
face,crossview_cam3,original,15,18,0.8207171314741036,0.9051792828685259,0.6648540333650196
face,crossview_cam3,original,15,19,0.8202643171806168,0.8898678414096917,0.6686262485164599
face,crossview_cam3,original,15,20,0.8013245033112583,0.9315673289183223,0.7540715871003669
face,crossview_cam3,original,15,21,0.7606534090909091,0.859375,0.6861200098575557
face,crossview_cam3,original,15,22,0.685003274394237,0.8107400130975769,0.6764998470107366
face,crossview_cam3,original,15,23,0.8651515151515151,0.9303030303030303,0.694663204724091
face,crossview_cam3,original,15,24,0.7390659747961453,0.8250555967383247,0.6883330987356713
face,crossview_cam3,original,15,25,0.6832087015635622,0.8810333106730116,0.7135856483637347
face,crossview_cam3,original,15,26,0.7273397199705232,0.8540899042004422,0.6262570872587553
face,crossview_cam3,original,15,27,0.8333333333333334,0.9118086696562033,0.7473955800400577
face,crossview_cam3,original,15,28,0.5612391930835735,0.7982708933717579,0.646226430408956
face,crossview_cam3,original,15,29,0.5753164556962025,0.8132911392405063,0.6271830745449812
face,crossview_cam3,original,20,0,0.5406283856988082,0.7703141928494042,0.5830575352517225
face,crossview_cam3,original,20,1,0.7201946472019465,0.8454987834549879,0.6730820428480734
face,crossview_cam3,original,20,2,0.6542274052478134,0.7900874635568513,0.6181438902720844
face,crossview_cam3,original,20,3,0.6872832369942197,0.807514450867052,0.6025432448534638
face,crossview_cam3,original,20,4,0.8111174134997164,0.9001701644923426,0.6606696689745267
face,crossview_cam3,original,20,5,0.6233062330623306,0.7924119241192412,0.6383347515866642
face,crossview_cam3,original,20,6,0.6317727511835876,0.7943187795896897,0.6029305187959614
face,crossview_cam3,original,20,7,0.640461792193513,0.7800989554700385,0.6155237381120277
face,crossview_cam3,original,20,8,0.5843558282208589,0.7980572597137015,0.5735786531622331
face,crossview_cam3,original,20,9,0.6821656050955414,0.813375796178344,0.6268629292283627
face,crossview_cam3,original,20,10,0.662451896646509,0.8158328752061572,0.6091551856638469
face,crossview_cam3,original,20,11,0.5812534664448142,0.7432057681641708,0.5831149902032644
face,crossview_cam3,original,20,12,0.7396580253723111,0.8472145615002757,0.6454107699352306
face,crossview_cam3,original,20,13,0.6891133557800224,0.8181818181818182,0.6104891082230977
face,crossview_cam3,original,20,14,0.7420741536808168,0.8715744223535733,0.6227559962641727
face,crossview_cam3,original,20,15,0.615258855585831,0.7782016348773841,0.5798913673450928
face,crossview_cam3,original,20,16,0.5993395707209687,0.7776554760594386,0.6324549799688511
face,crossview_cam3,original,20,17,0.6262683201803834,0.7818489289740699,0.6665741979550928
face,crossview_cam3,original,20,18,0.6074619022595901,0.7456647398843931,0.5816776731758119
face,crossview_cam3,original,20,19,0.5835322195704057,0.7846062052505967,0.6067750598139985
face,crossview_cam3,original,20,20,0.7147995889003084,0.8406988694758479,0.65213225951341
face,crossview_cam3,original,20,21,0.7859187178019462,0.8752146536920435,0.6467013553797316
face,crossview_cam3,original,20,22,0.6255899318300996,0.8112218143681175,0.660071965195154
face,crossview_cam3,original,20,23,0.7347285067873304,0.8942307692307693,0.6746980431719336
face,crossview_cam3,original,20,24,0.6641095890410958,0.8427397260273972,0.6603428666249046
face,crossview_cam3,original,20,25,0.7603565810173046,0.8862087047718931,0.685371088751815
face,crossview_cam3,original,20,26,0.7357340720221607,0.843213296398892,0.6505487501756487
face,crossview_cam3,original,20,27,0.5733333333333334,0.7928205128205128,0.6193691043126138
face,crossview_cam3,original,20,28,0.5775862068965517,0.7692697768762677,0.5960319885878549
face,crossview_cam3,original,20,29,0.6219951923076923,0.7506009615384616,0.6182763109558395
face,crossview_cam3,original,25,0,0.5596520298260149,0.7348798674399337,0.5680863456427314
face,crossview_cam3,original,25,1,0.6616113744075829,0.7966824644549763,0.632872329145826
face,crossview_cam3,original,25,2,0.6393736017897091,0.8138702460850112,0.6390369918333939
face,crossview_cam3,original,25,3,0.5809906291834003,0.750111557340473,0.6145905430292017
face,crossview_cam3,original,25,4,0.5824175824175825,0.76,0.5873748513454239
face,crossview_cam3,original,25,5,0.5635382059800664,0.7628737541528239,0.596377885123687
face,crossview_cam3,original,25,6,0.600083927822073,0.7788501888375997,0.582044571675872
face,crossview_cam3,original,25,7,0.5555555555555556,0.7288523090992227,0.577173292735402
face,crossview_cam3,original,25,8,0.5787178368948975,0.7636284343654601,0.6177263626362005
face,crossview_cam3,original,25,9,0.5951509606587374,0.7589204025617566,0.5418498572124993
face,crossview_cam3,original,25,10,0.6324642556770396,0.7863751051303617,0.6069356971374091
face,crossview_cam3,original,25,11,0.6113105924596051,0.7315978456014363,0.620743848699275
face,crossview_cam3,original,25,12,0.5641803989592368,0.748915871639202,0.5816535911643602
face,crossview_cam3,original,25,13,0.5840978593272171,0.7697684578418523,0.5847433460709387
face,crossview_cam3,original,25,14,0.574617067833698,0.7811816192560175,0.5948578952819615
face,crossview_cam3,original,25,15,0.5523613963039015,0.7815195071868584,0.6348466373534031
face,crossview_cam3,original,25,16,0.5310142497904442,0.7640402347024309,0.589333259918109
face,crossview_cam3,original,25,17,0.6143317230273752,0.7785829307568438,0.6353201446072894
face,crossview_cam3,original,25,18,0.6377847253238053,0.799910674408218,0.5908752402781962
face,crossview_cam3,original,25,19,0.5909935004642526,0.7525533890436398,0.592462770028252
face,crossview_cam3,original,25,20,0.5911185588604944,0.7473816506074571,0.5874455435495833
face,crossview_cam3,original,25,21,0.5710407239819004,0.7701357466063349,0.5674460718185181
face,crossview_cam3,original,25,22,0.6671408250355618,0.7747747747747747,0.590852358155435
face,crossview_cam3,original,25,23,0.6018957345971564,0.7686342093925033,0.5758260150440686
face,crossview_cam3,original,25,24,0.5472209670131044,0.7496610935381834,0.5748467925613049
face,crossview_cam3,original,25,25,0.5594936708860759,0.7578059071729958,0.5941269539053196
face,crossview_cam3,original,25,26,0.7051016175860638,0.8228950642886769,0.6186464194115078
face,crossview_cam3,original,25,27,0.70082860880942,0.8351504579153947,0.6387495246705776
face,crossview_cam3,original,25,28,0.6578818936066374,0.7750122010736945,0.6310695776336364
face,crossview_cam3,original,25,29,0.6057971014492753,0.7685300207039337,0.6087886795394533
face,crossview_cam3,original,30,0,0.5862793139656983,0.7857892894644732,0.5933823068234771
face,crossview_cam3,original,30,1,0.6103268945022289,0.7466567607726597,0.55716163074445
face,crossview_cam3,original,30,2,0.5417877906976745,0.7380087209302325,0.5632103234086366
face,crossview_cam3,original,30,3,0.6093865484109386,0.7756836659275683,0.6143243586124623
face,crossview_cam3,original,30,4,0.5455927051671733,0.7222644376899696,0.5638682843188416
face,crossview_cam3,original,30,5,0.6323529411764706,0.7768382352941177,0.5941617112258536
face,crossview_cam3,original,30,6,0.5468053491827637,0.7221396731054978,0.5958557223602728
face,crossview_cam3,original,30,7,0.6133942161339422,0.7819634703196348,0.6075914221522734
face,crossview_cam3,original,30,8,0.5480182926829268,0.7298018292682927,0.5864807957435174
face,crossview_cam3,original,30,9,0.6449247394828251,0.7834812813585488,0.6100336828870322
face,crossview_cam3,original,30,10,0.5903943771964076,0.7723545490042952,0.5799353908321822
face,crossview_cam3,original,30,11,0.590803065644785,0.7634121959346885,0.5924834244723314
face,crossview_cam3,original,30,12,0.5734482758620689,0.766896551724138,0.5863419187694273
face,crossview_cam3,original,30,13,0.5297256097560976,0.7016006097560976,0.5506993078377055
face,crossview_cam3,original,30,14,0.5544848035581913,0.7075611564121571,0.5800841994252143
face,crossview_cam3,original,30,15,0.539440203562341,0.7346419483824064,0.5847374249547083
face,crossview_cam3,original,30,16,0.5745814307458144,0.7431506849315068,0.5724976023845699
face,crossview_cam3,original,30,17,0.602423324498296,0.7432790609617569,0.597779973357182
face,crossview_cam3,original,30,18,0.7020946470131885,0.8006206361520558,0.6030617196047725
face,crossview_cam3,original,30,19,0.6577845451084887,0.8005329272934907,0.5755653748484759
face,crossview_cam3,original,30,20,0.5766262403528115,0.7725101065784638,0.581585897162841
face,crossview_cam3,original,30,21,0.6277482941622441,0.765352539802881,0.5601084811603572
face,crossview_cam3,original,30,22,0.5418000711490573,0.7474208466737816,0.5568341126339733
face,crossview_cam3,original,30,23,0.5908771929824561,0.7350877192982456,0.5825008780009219
face,crossview_cam3,original,30,24,0.5987541223891535,0.7783070721876145,0.5868843003457802
face,crossview_cam3,original,30,25,0.6468646864686468,0.7766776677667767,0.6065984225859195
face,crossview_cam3,original,30,26,0.5933521923620934,0.7482319660537482,0.6064481708646059
face,crossview_cam3,original,30,27,0.5674028941355674,0.7475247524752475,0.5632916683741033
face,crossview_cam3,original,30,28,0.5982108129132633,0.7674056787242318,0.5991838735471576
face,crossview_cam3,original,30,29,0.5832066869300911,0.7306231003039514,0.5787320886116731
face,crossview_cam3,original,38,0,0.5237131289762869,0.7001156737998844,0.5525488696203578
face,crosssetup,original,5,0,0.9833333333333333,0.99,0.9760356678320189
face,crosssetup,original,5,1,0.92,0.99,0.9465000008555573
face,crosssetup,original,5,2,0.9833333333333333,0.99,0.9837427625384855
face,crosssetup,original,5,3,0.9861111111111112,0.9916666666666667,0.9792838856005521
face,crosssetup,original,5,4,0.9866666666666667,0.9866666666666667,0.9286618478232163
face,crosssetup,original,5,5,0.99,0.9966666666666667,0.983078294366724
face,crosssetup,original,5,6,0.9933333333333333,1.0,0.9746416880303074
face,crosssetup,original,5,7,0.8366666666666667,0.9966666666666667,0.9109638100350579
face,crosssetup,original,5,8,0.99,0.99,0.9254893774333488
face,crosssetup,original,5,9,0.9333333333333333,0.9888888888888889,0.9100323369116252
face,crosssetup,original,5,10,0.9766666666666667,0.9833333333333333,0.9443553508269864
face,crosssetup,original,5,11,0.9833333333333333,0.99,0.9474763843251041
face,crosssetup,original,5,12,0.9933333333333333,0.9966666666666667,0.962967807043529
face,crosssetup,original,5,13,0.9733333333333334,0.9766666666666667,0.9455884714686372
face,crosssetup,original,5,14,0.9583333333333334,0.9944444444444445,0.9237732248515274
face,crosssetup,original,5,15,0.98,0.9866666666666667,0.9195305604872319
face,crosssetup,original,5,16,0.9933333333333333,0.9933333333333333,0.9630854638888413
face,crosssetup,original,5,17,0.9027777777777778,0.9944444444444445,0.9213471451819999
face,crosssetup,original,5,18,0.9766666666666667,0.98,0.9532535665982065
face,crosssetup,original,5,19,0.9933333333333333,1.0,0.9746416880303074
face,crosssetup,original,5,20,0.99,0.99,0.963862054779147
face,crosssetup,original,5,21,0.99,0.9933333333333333,0.9495169212966452
face,crosssetup,original,5,22,0.9866666666666667,0.99,0.9298933166269611
face,crosssetup,original,5,23,0.9233333333333333,0.99,0.9097721780067677
face,crosssetup,original,5,24,0.97,0.9833333333333333,0.955931204130815
face,crosssetup,original,5,25,0.9777777777777777,0.9944444444444445,0.9493618499711017
face,crosssetup,original,5,26,0.9866666666666667,0.99,0.9863006765562606
face,crosssetup,original,5,27,0.9833333333333333,0.9866666666666667,0.9497143143796825
face,crosssetup,original,5,28,0.99,0.9933333333333333,0.9764144917554703
face,crosssetup,original,5,29,0.9966666666666667,1.0,0.9900648776077058
face,crosssetup,original,10,0,0.9333333333333333,0.9848484848484849,0.9316912876805442
face,crosssetup,original,10,1,0.9151515151515152,0.9863636363636363,0.9146003251329932
face,crosssetup,original,10,2,0.9651515151515152,0.9863636363636363,0.9194475546118035
face,crosssetup,original,10,3,0.9575757575757575,0.9848484848484849,0.9241225347716222
face,crosssetup,original,10,4,0.9033333333333333,0.985,0.9275887780020817
face,crosssetup,original,10,5,0.95,0.985,0.9534242193775768
face,crosssetup,original,10,6,0.9033333333333333,0.9866666666666667,0.9289951006409392
face,crosssetup,original,10,7,0.9483333333333334,0.985,0.9436280270281664
face,crosssetup,original,10,8,0.8818181818181818,0.9878787878787879,0.9030014166257161
face,crosssetup,original,10,9,0.975,0.9816666666666667,0.9311981452819498
face,crosssetup,original,10,10,0.8909090909090909,0.9878787878787879,0.8912983839931858
face,crosssetup,original,10,11,0.8803030303030303,0.9893939393939394,0.906491048294325
face,crosssetup,original,10,12,0.8606060606060606,0.9878787878787879,0.8872719647015691
face,crosssetup,original,10,13,0.8742424242424243,0.9863636363636363,0.9059535683738031
face,crosssetup,original,10,14,0.97,0.98,0.9489516354635873
face,crosssetup,original,10,15,0.8716666666666667,0.98,0.9130549538820298
face,crosssetup,original,10,16,0.9816666666666667,0.9883333333333333,0.969535010788789
face,crosssetup,original,10,17,0.945,0.9816666666666667,0.959157766441068
face,crosssetup,original,10,18,0.9227272727272727,0.9818181818181818,0.9152416040548096
face,crosssetup,original,10,19,0.975,0.9783333333333334,0.9610522900273277
face,crosssetup,original,10,20,0.9363636363636364,0.9848484848484849,0.9317036783581436
face,crosssetup,original,10,21,0.9803030303030303,0.9878787878787879,0.9480067451211884
face,crosssetup,original,10,22,0.9090909090909091,0.9863636363636363,0.9207252966183829
face,crosssetup,original,10,23,0.9424242424242424,0.990909090909091,0.9512468256139782
face,crosssetup,original,10,24,0.9083333333333333,0.99,0.930913907575294
face,crosssetup,original,10,25,0.9454545454545454,0.9878787878787879,0.942609065934043
face,crosssetup,original,10,26,0.9287878787878788,0.9818181818181818,0.9342554283878466
face,crosssetup,original,10,27,0.9030303030303031,0.9833333333333333,0.9319424886626738
face,crosssetup,original,10,28,0.9303030303030303,0.9863636363636363,0.9050686385308996
face,crosssetup,original,10,29,0.9272727272727272,0.990909090909091,0.9454494937791594
face,crosssetup,original,15,0,0.890625,0.978125,0.8948970362251755
face,crosssetup,original,15,1,0.8614583333333333,0.9822916666666667,0.8840155364807132
face,crosssetup,original,15,2,0.928125,0.9791666666666666,0.9018931799485376
face,crosssetup,original,15,3,0.9033333333333333,0.9788888888888889,0.9196078567891329
face,crosssetup,original,15,4,0.890625,0.9760416666666667,0.8960190694650603
face,crosssetup,original,15,5,0.871875,0.978125,0.888805925298444
face,crosssetup,original,15,6,0.9291666666666667,0.9791666666666666,0.918455425078837
face,crosssetup,original,15,7,0.9114583333333334,0.9802083333333333,0.9099350885923713
face,crosssetup,original,15,8,0.8666666666666667,0.98125,0.8950572751398495
face,crosssetup,original,15,9,0.8739583333333333,0.9791666666666666,0.8964220053430538
face,crosssetup,original,15,10,0.8864583333333333,0.9791666666666666,0.9054467092041647
face,crosssetup,original,15,11,0.9244444444444444,0.98,0.923452377135058
face,crosssetup,original,15,12,0.8760416666666667,0.9854166666666667,0.8956352020998656
face,crosssetup,original,15,13,0.896875,0.9833333333333333,0.9048836966321894
face,crosssetup,original,15,14,0.875,0.9802083333333333,0.9068536497361218
face,crosssetup,original,15,15,0.9083333333333333,0.9791666666666666,0.9152397433482288
face,crosssetup,original,15,16,0.871875,0.98125,0.8880070754440512
face,crosssetup,original,15,17,0.9333333333333333,0.978125,0.9054512036687284
face,crosssetup,original,15,18,0.865625,0.984375,0.9043938761421921
face,crosssetup,original,15,19,0.8635416666666667,0.9822916666666667,0.8865740789879308
face,crosssetup,original,15,20,0.921875,0.9760416666666667,0.9121983195931798
face,crosssetup,original,15,21,0.921875,0.9833333333333333,0.9164102803288533
face,crosssetup,original,15,22,0.9291666666666667,0.9802083333333333,0.8993200637327374
face,crosssetup,original,15,23,0.86875,0.9833333333333333,0.9027264932338828
face,crosssetup,original,15,24,0.8916666666666667,0.98125,0.8928179751024613
face,crosssetup,original,15,25,0.9072916666666667,0.9833333333333333,0.9045414151854586
face,crosssetup,original,15,26,0.8677083333333333,0.9833333333333333,0.9025031536737453
face,crosssetup,original,15,27,0.9270833333333334,0.9791666666666666,0.9020279570104666
face,crosssetup,original,15,28,0.9177083333333333,0.9802083333333333,0.9154958956622411
face,crosssetup,original,15,29,0.928125,0.9791666666666666,0.9053041926336245
